point_id,building_id,last_updated,first_updated,point_name,point_description,tagged_units,point_value,point_type,point_type_id,measurement_id,equip_id,building_name,equip_count,point_count,sq_ft,borough,building_type,equip_type_abbr,equip_type_name,equip_tags,county
228439,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 09 Total Cost ($),,0.11,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228413,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Comp. Recep Total Cost ($),,204.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228482,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Steam Condensate 1/3/5 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228483,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Steam Condensate 2/4/6 Total Cost ($),,304.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228474,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Panel LP1-LPA Total Cost ($),,0.25,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228473,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Panel LP-R Total Cost ($),,0.13,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228480,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Security Quad Total Cost ($),,204.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228478,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Recirculation Pump (36th FL) Total Cost ($),,0.02,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228463,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Lobby A/C Total Cost ($),,0.47,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228459,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,House Pump 2 Total Cost ($),,0.15,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228465,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Panel 36-M Breaker 33 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228461,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,HVAC Equipment Control Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228467,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Panel 36-M Breaker 37/39 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228466,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Panel 36-M Breaker 35 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228471,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Panel BPP Breaker 22 Total Cost ($),,104.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228445,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Future Pool Pump Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228451,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Gutter Ice Melting System Ckt 27 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228450,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Gutter Ice Melting System Ckt 26 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228442,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 12 Total Cost ($),,0.09,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228443,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 13 Total Cost ($),,0.12,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228438,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 08 Total Cost ($),,0.06,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228428,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Elevator Motor 3 Total Cost ($),,0.08,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228425,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Sump Pump 2 Total Cost ($),,0.01,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228476,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Play Room A/C Total Cost ($),,104.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228408,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,"Booster Pump (36th FL, 36-M Ckt 30) Total Cost ($)",,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228412,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Circulation Pump Total Cost ($),,0.01,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228469,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Panel BPP Breaker 17 Total Cost ($),,304.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228432,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR A/C Condenser 2 Total Cost ($),,0.09,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228418,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Condenser Water Pump (Stand By) P2 Total Cost ($),,0.14,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228455,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Heat Timer Total Cost ($),,404.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228402,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,A/C-3 (South) Total Cost ($),,0.08,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228484,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Steam Rm Exhaust Fan Total Cost ($),,0.03,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228404,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,A/C A/V Closet Total Cost ($),,0.01,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228410,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Chilled Water Pump 2 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228411,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,CHWM Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228403,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,A/C-4 (North) Total Cost ($),,0.36,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228414,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Compactor Total Cost ($),,304.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228415,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Condensate Pump (Garage) Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228417,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Condensate Pump 2 Total Cost ($),,604.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228405,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,ACC-1 (Chiller) Total Cost ($),,0.60,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228406,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Air Compressor 9 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228407,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,"Booster Pump (36th FL, 36-M Ckt 25) Total Cost ($)",,104.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228409,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Chilled Water Pump 1 Total Cost ($),,0.06,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228416,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Condensate Pump 1 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228420,384,2019-03-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,,Cooling Tower Total Cost ($),,0.0721,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228421,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Dr. Mendel A/C unit Total Cost ($),,0.29,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228423,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Ejectors 1 Total Cost ($),,704.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228422,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Condensate Pumps CP-2 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228424,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Pump CP-3 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228426,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Vacuum Pumps Total Cost ($),,904.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228427,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Elevator Motor 2 Total Cost ($),,0.06,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228429,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Elevator Motor 4 Total Cost ($),,0.05,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228431,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR A/C Condenser 1 Total Cost ($),,0.10,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228430,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Elevator Motor 5 Total Cost ($),,0.10,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228433,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR Air Handling Unit 1 Total Cost ($),,0.01,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228434,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR Air Handling Unit 2 Total Cost ($),,0.01,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228435,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 04 Total Cost ($),,0.05,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228436,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 06 Total Cost ($),,0.04,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228437,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 07 Total Cost ($),,0.07,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228440,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 10 Total Cost ($),,0.06,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228444,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Exhaust Fan 14 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228446,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Garage Exhaust Fan Total Cost ($),,104.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228449,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,GFCI Roof Total Cost ($),,104.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228452,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Gutter Ice Melting System Ckt 28 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228454,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Hall Calls Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228453,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Gutter Ice Melting System Ckt 29 Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228456,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Hot Water Pump 1 Total Cost ($),,0.03,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228419,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Condenser Water Pump 1 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228458,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,House Pump 1 Total Cost ($),,0.45,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228460,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,HV-1 Total Cost ($),,0.11,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228464,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,New Compressor Total Cost ($),,904.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228462,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Kitchen Exhaust (PH) Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228468,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Panel BPP Breaker 15 Total Cost ($),,404.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228470,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Panel BPP Breaker 19 Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228472,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Panel BPP Breaker 9/11 Total Cost ($),,0.02,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228477,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,PPCL Laundry Panel Total Cost ($),,0.02,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228481,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Starter on Wall Total Cost ($),,0.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228479,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Security Panels Total Cost ($),,204.0,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228485,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Sub Panel Total Cost ($),,0.00,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228475,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,"Panels LP-CW, LP-CG, LP-SC Total Cost ($)",,0.02,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228448,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,General Exhaust Fan 2 Total Cost ($),,0.10,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228447,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Garage Sump Pump 6 Total Cost ($),,0.05,Virtual,434,18,22403,111478,84,168,1040873.0,manhattan,Multifamily,VIRT,Virtual,[],new york
228486,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,A/C A/V Closet Active Power(kW),,0.39,Real Power,221,13,22404,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228487,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Dr. Mendel A/C unit Active Power(kW),,6.64,Real Power,221,13,22405,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228488,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Lobby A/C Active Power(kW),,10.48,Real Power,221,13,22406,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228489,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Play Room A/C Active Power(kW),,0.00,Real Power,221,13,22407,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228490,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,A/C-4 (North) Active Power(kW),,8.17,Real Power,221,13,22408,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228491,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,A/C-3 (South) Active Power(kW),,1.85,Real Power,221,13,22409,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228492,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,ACC-1 (Chiller) Active Power(kW),,13.41,Real Power,221,13,22410,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228493,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR Air Handling Unit 1 Active Power(kW),,0.33,Real Power,221,13,22411,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228494,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR Air Handling Unit 2 Active Power(kW),,0.37,Real Power,221,13,22412,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228495,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,"Booster Pump (36th FL, 36-M Ckt 25) Active Power(kW)",,0.00,Real Power,221,13,22413,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228496,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,"Booster Pump (36th FL, 36-M Ckt 30) Active Power(kW)",,0.07,Real Power,221,13,22414,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228497,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Chilled Water Pump 1 Active Power(kW),,1.34,Real Power,221,13,22415,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228498,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,Chilled Water Pump 2 Active Power(kW),,0.02,Real Power,221,13,22416,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228499,384,2019-09-01 16:00:00+00:00,2019-03-01 05:00:00+00:00,,CHWM Active Power(kW),,504.0,Real Power,221,13,22417,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228500,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Circulation Pump Active Power(kW),,0.37,Real Power,221,13,22418,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228501,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Comp. Recep Active Power(kW),,0.00,Real Power,221,13,22419,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228502,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Compactor Active Power(kW),,0.00,Real Power,221,13,22420,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228503,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Air Compressor 9 Active Power(kW),,0.02,Real Power,221,13,22421,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228505,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Condensate Pumps CP-2 Active Power(kW),,0.02,Real Power,221,13,22422,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228504,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Condensate Pump (Garage) Active Power(kW),,0.00,Real Power,221,13,22422,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228506,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Condensate Pump 1 Active Power(kW),,0.02,Real Power,221,13,22423,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228507,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Condensate Pump 2 Active Power(kW),,0.01,Real Power,221,13,22424,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228508,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR A/C Condenser 1 Active Power(kW),,2.30,Real Power,221,13,22425,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228509,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,EMR A/C Condenser 2 Active Power(kW),,2.18,Real Power,221,13,22426,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228510,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Condenser Water Pump (Stand By) P2 Active Power(kW),,3.24,Real Power,221,13,22427,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228511,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Condenser Water Pump 1 Active Power(kW),,0.02,Real Power,221,13,22428,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228512,384,2019-03-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,,Cooling Tower Active Power(kW),,1.6024,Real Power,221,13,22429,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228513,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Ejectors 1 Active Power(kW),,0.01,Real Power,221,13,22430,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228514,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Pump CP-3 Active Power(kW),,0.00,Real Power,221,13,22431,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228515,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Sump Pump 2 Active Power(kW),,0.23,Real Power,221,13,22432,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228516,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Duplex Vacuum Pumps Active Power(kW),,0.01,Real Power,221,13,22433,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228517,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,"Panels LP-CW, LP-CG, LP-SC Active Power(kW)",,0.51,Real Power,221,13,22434,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228518,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Panel LP1-LPA Active Power(kW),,5.58,Real Power,221,13,22435,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228519,384,2019-09-02 03:45:00+00:00,2019-03-01 05:00:00+00:00,,Panel LP-R Active Power(kW),,3.05,Real Power,221,13,22436,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
228520,384,2019-08-31 03:30:00+00:00,2019-03-01 05:00:00+00:00,,Panel BPP Breaker 15 Active Power(kW),,0.00,Real Power,221,13,22437,111478,84,168,1040873.0,manhattan,Multifamily,METER,Meter,"['meter', 'elecMeter']",new york
